"","Genotype","whole_height(ck)","whole_height(salt)","whole_height(salt/ck)","whole_weight(ck)","whole_weight(salt)","whole_weight(salt/ck)","shoot_height(ck)","shoot_height(salt)","shoot_height(salt/ck)","shoot_weight(ck)","shoot_weight(salt)","shoot_weight(salt/ck)","root_length(ck)","root_length(salt)","root_length(salt/ck)","root_weight(ck)","root_weight(salt)","root_weight(salt/ck)","shoot_ABA(ck)","shoot_ABA(salt)","shoot_ABA(salt/ck)","root_ABA(ck)","root_ABA(salt)","root_ABA(salt/ck)","shoot_SA(ck)","shoot_SA(salt)","shoot_SA(salt/ck)","root_SA(ck)","root_SA(salt)","root_SA(salt/ck)","shoot_ACC(ck)","shoot_ACC(salt)","shoot_ACC(salt/ck)","root_ACC(ck)","root_ACC(salt)","root_ACC(salt/ck)","shoot_JA(ck)","shoot_JA(salt)","shoot_JA(salt/ck)","root_JA(ck)","root_JA(salt)","root_JA(salt/ck)","shoot_JA-ILE(ck)","shoot_JA-ILE(salt)","shoot_JA-ILE(salt/ck)","root_JA-ILE(ck)","root_JA-ILE(salt)","root_JA-ILE(salt/ck)","shoot_OPDA(ck)","shoot_OPDA(salt)","shoot_OPDA(salt/ck)","root_OPDA(ck)","root_OPDA(salt)","root_OPDA(salt/ck)","shoot_tz(ck)","shoot_tz(salt)","shoot_tz(salt/ck)","root_tz(ck)","root_tz(salt)","root_tz(salt/ck)","shoot_tzr(ck)","shoot_tzr(salt)","shoot_tzr(salt/ck)","root_tzr(ck)","root_tzr(salt)","root_tzr(salt/ck)","shoot_Na(ck)","shoot_Na(salt)","shoot_Na(salt/ck)","shoot_K(ck)","shoot_K(salt)","shoot_K(salt/ck)"
"415","JH96C","56.2","44.45833333","0.791073547","2.8075","1.760833333","0.627189077","32.65","22.63333333","0.693210822","1.385","0.703333333","0.507821901","21.225","16.6","0.782096584","1.0875","0.65","0.597701149","0.671140939597315","0.715631768953069",1.06629133574007,"11.9073275862069","1.49965916837083",0.125944226990781,"10.2684563758389","57.464666064982",5.59623218541329,"27.1012931034483","3.64689843217451",0.134565476940674,"409.328859060403","335.469314079422",0.819559399866107,"1834.91379310345","502.010906612134",0.273588278914764,"3.6241610738255","0.496389891696751",0.136966840486696,"90.4094827586207","3.47648261758691",0.0384526325282557,"0.187552684563758","1.0562892599278",5.63196022698741,"1.72413793103448","24.0627130197682",13.9563735514656,"1.14093959731544","1.78764936823105",1.56682209333192,"0.0538793103448276","0.528289025221541",9.8050443081118,"0.805369127516779","2.84296028880866",3.53000902527075,"1.07758620689655","0.443081117927744",0.411179277436947,"0.604026845637584","3.97111913357401",6.57440834336141,"15.8943965517241","2.31765507839127",0.145815858491329,"0.69817866435386","6.18527042577675","0.112877629641582","49.4926279271466","58.3141542002302","1.17823919728144"
"416","JI53","40.625","42.55","1.047384615","1.8325","1.7325","0.945429741","19.8","22.3","1.126262626","0.99","0.94","0.949494949","24.35","20.9","0.858316222","1.395","1.005","0.720430108","0.453172205438067","0.12927380952381",0.285264206349207,"0.793650793650794","0.115874855156431",0.146002317497103,"4.83383685800604","14.3924404761905",2.97743612351191,"0.566893424036281","0.115874855156431",0.204403244495944,"727.416918429003","266.309523809524",0.366103010615523,"468.367346938776","364.252607184241",0.777707091591625,"2.56797583081571","0.119047619047619",0.0463585434173669,"4.59183673469388","1.15874855156431",0.252349684562894,"0.275314123867069","0.612746428571429",2.22562656780835,"0.589569160997732","0.347624565469293",0.589624743738301,"3.17220543806647","0.994152976190476",0.313394890589569,"0.249522448979592","0.115874855156431",0.464386493601256,"0.830815709969789","1.13095238095238",1.36125541125541,"4.42176870748299","6.14136732329085",1.38889384080578,"2.79456193353474","4.10714285714286",1.46969111969112,"46.4852607709751","49.8261877172654",1.07187067235678,"0.646017699115044","9.13748932536294","0.0706996939872632","NA","33.4329632792485","NA"
"417","JI63","42.75","43.33333333","1.013645224","1.52","1.705","1.121710526","21.75","23","1.057471264","0.735","1.04","1.414965986","20.75","17","0.819277108","0.64","0.67","1.046875","11.9955156950673","0.0881057268722467",0.00734488863271438,"3.77107364685004","0.450180072028812",0.119377162629758,"30.2130044843049","19.7445374449339",0.653511220811913,"19.8314108251996","5.28211284513806",0.266350835636269,"440.414798206278","204.273127753304",0.463819854794316,"400.887311446318","185.744297719088",0.463332942738849,"30.2130044843049","0.0881057268722467",0.00291615244415748,"176.353149955634","7.29291716686675",0.0413540510543841,"4.42825112107623","0.143206607929515",0.0323393150058551,"14.6850044365572","54.2016806722689",3.69095432735028,"22.3884135369955","0.867543171806167",0.0387496492492692,"0.927240461401952","9.93397358943578",10.7134815648748,"1.45739910313901","3.08370044052863",2.11589291765503,"2.39574090505767","1.26050420168067",0.526143790849673,"11.2668161434978","6.51982378854626",0.578674907401318,"22.715173025732","48.859543817527",2.15096507352941,"0.275800711743772","12.6525821596244","0.0217979783307694","45.4092526690391","36.9718309859155","0.814191575787012"
"418","JI842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"419","JI846","41","35.33333333","0.861788618","1.75","1.303333333","0.744761905","25.125","20.66666667","0.822553897","0.89","0.546666667","0.61423221","22","20.33333333","0.924242424","0.8675","0.773333333","0.891450528","1.18744698897371","22.0454545454545",18.565422077922,"8.14732142857143","2.17622080679406",0.267108745601024,"1.27226463104326","23.9545454545455",18.8282727272727,"8.48214285714286","3.29087048832272",0.387976310202257,"55.7675996607294","518",9.28854752851712,"568.080357142857","239.331210191083",0.421298161750905,"11.4927905004241","31.3181818181818",2.7250285139215,"87.5","1.11464968152866",0.0127388535031847,"7.54877014418999","5",0.662359550561798,"79.3526785714286","1.00849256900212",0.0127089921494501,"12.9607942111959","3.63636363636364",0.280566420321869,"0.78125","1.00849256900212",1.29087048832271,"0.805767599660729","3.86363636363636",4.79497607655502,"1.33928571428571","0.849256900212314",0.634111818825197,"3.90161153519932","5.04545454545454",1.29317193675889,"30.46875","33.5456475583864",1.10098535576243,"0.347280334728034","20.7024432809773","0.0167748477807514","46.4393305439331","39.8560209424084","0.858238490425768"
"420","JI853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"421","JIAO51","42.5","22.33333333","0.525490196","0.9575","0.86","0.898172324","23","21","0.913043478","0.5525","0.44","0.79638009","19.25","18.75","0.974025974","0.4","0.4125","1.03125","13.7915543575921","8.12236286919831",0.588937451036985,"1.47357723577236","5.23091423185674",3.54980662354967,"60.2425876010782","11.3396624472574",0.18823332295,"28.099593495935","307.445805843544",10.941290160942,"276.190476190476","494.725738396625",1.7912483631602,"435.060975609756","1208.52968897267",2.77783978964987,"65.2291105121294","1.16033755274262",0.017788645953203,"42.6829268292683","95.5702167766258",2.23907365019523,"8.62533692722372","3.18765834505391",0.369569139379688,"42.6829268292683","18.0490103675778",0.422862528611823,"91.015274034142","1.81434599156118",0.0199345220987916,"0.929878048780488","0.518378887841659",0.557469754793653,"1.12309074573226","5.85443037974684",5.21278481012656,"0.203252032520325","0.56550424128181",2.78228086710651,"4.98652291105121","31.1181434599156",6.24044931006956,"23.0691056910569","22.9029217719133",0.992796256544612,"0.400363967242948","33.1395348837209","0.0120811583097872","54.5495905368517","45.9302325581395","0.841990418371898"
"422","JING24","70.76666667","40","0.565237871","3.076666667","2.64","0.858071506","41.1","34.66666667","0.843471208","1.846666667","1.4575","0.789259928","27.5","20","0.727272727","1.383333333","1.195","0.863855422","14.0232108317215","0.117370892018779",0.0083697587825805,"0.291828793774319","0.088339222614841",0.302709069493522,"30.6092843326886","12.437382629108",0.406327129178441,"3.79377431906615","2.87102473498233",0.756772673733804,"139.506769825919","120.422535211268",0.863202089486661,"406.274319066148","216.696113074205",0.533373887801467,"18.036750483559","0.117370892018779",0.00650731916071943,"3.50194552529183","1.59010600706714",0.454063604240283,"5.70599613152805","0.22087265258216",0.0387088682660938,"0.0972762645914397","3.93109540636042",40.4116607773851,"0.943606382978723","0.131420774647887",0.139274995399062,"0.00972762645914397","0.415194346289753",42.6819787985866,"1.11218568665377","1.58450704225352",1.42467850581751,"0.486381322957198","1.10424028268551",2.27031802120141,"10.3481624758221","6.04460093896714",0.584123118774952,"9.87354085603113","39.4876325088339",3.99933854375185,"2.17317487266553","8.19903303787268","0.265052581521172","54.9235993208829","36.8855761482675","0.671579732653154"
"423","JY01","48.575","45.25","0.931549151","2.625","2.285","0.87047619","20.7","20.3","0.980676329","1.0775","1.085","1.006960557","23.55","21.825","0.926751592","1.4225","1.0575","0.74340949","0.23084025854109","1.06382978723404",4.60851063829785,"2.23380491437081","7.2744014732965",3.25650705954574,"2.86241920590951","2.63424518743668",0.920286302578685,"2.30826507818317","3.77532228360958",1.63556704093151,"404.893813481071","208.206686930091",0.514225409225288,"1015.26433358153","1747.65193370166",1.72137627206552,"3.73961218836565","1.31712259371834",0.352208338023941,"11.98808637379","112.476979742173",9.38239650892786,"0.32126703601108","2.68490374873354",8.35723385153322,"0.595681310498883","25.6445672191529",43.0508172191529,"0.507848568790397","0.101317122593718",0.199502625034539,"0.0860616778356912","0.874769797421731",10.1644520467268,"0.600184672206833","1.3677811550152",2.27893383212532,"1.04244229337305","5.66298342541437",5.43241910023676,"2.67774699907664","6.83890577507599",2.55397757048527,"21.8540580789278","204.788213627993",9.37071791830986,"0.596892886345053","9.15937803692906","0.0651674037187331","62.0564186426819","39.7959183673469","0.641286094779172"
"424","K10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"425","K12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"426","K14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"427","K22","51.725","51","0.985983567","1.8925","1.7725","0.93659181","23.75","23.325","0.982105263","1","0.965","0.965","20.825","20.25","0.972388956","0.8425","0.7925","0.940652819","0.733333333333333","0.390483271375465",0.532477188239271,"26.0538116591928","0.0159574468085106",0.000612480316402387,"3.66666666666667","15.3330235439901",4.18173369381548,"7.57847533632287","0.0159574468085106",0.00210562759662595,"295.8","169.392812887237",0.572659948908847,"681.748878923767","15.7287234042553",0.0230711393747874,"2.06666666666667","0.185873605947955",0.08993884158772,"43.6771300448431","0.0851063829787234",0.00194853423041635,"0.186855666666667","0.561526641883519",3.00513573872624,"5.7847533632287","0.101063829787234",0.0174707240639947,"4.8","3.35074659231722",0.698072206732754,"0.0448430493273543","0.0106382978723404",0.237234042553191,"0.666666666666667","1.42503097893432",2.13754646840148,"2.10762331838565","0.340425531914894",0.161521050248982,"1.8","2.04460966542751",1.13589425857084,"22.5560538116592","3.87234042553192",0.171676325028552,"0.268714011516315","11.8406593406593","0.0226941763786401","50.1151631477927","66.7857142857143","1.33264485418832"
"428","L3180","49.325","50.475","1.023314749","2.41","2.3475","0.97406639","29.85","30.625","1.025963149","1.5575","1.4625","0.939004815","27.875","24.95","0.895067265","1.5475","1.2","0.775444265","0.443037974683544","1.29688023952096",2.92724396920445,"10.8552631578947","1.64594001463058",0.151625989226575,"7.72151898734177","13.4017365269461",1.73563473053892,"6.01503759398496","4.02340892465252",0.668891733723482,"279.683544303797","218.862275449102",0.782535404411816,"617.904135338346","217.849305047549",0.352561655746585,"13.0379746835443","0.359281437125748",0.0275565374106156,"47.8383458646617","2.48719824433065",0.0519917275435719,"0.497431898734177","0.555663473053892",1.11706441518507,"26.5507518796992","28.9319678127286",1.08968544257498,"0.316455696202532","0.119760479041916",0.378443113772454,"0.0281954887218045","0.35844915874177",12.7129968300414,"1.20253164556962","1.55688622754491",1.29467381027419,"0.845864661654135","0.475493782004389",0.562139315614078,"4.05063291139241","5.38922155688623",1.33046407185629,"22.4154135338346","4.38917337234821",0.195810501810419,"0.300820419325433","12.4656907593779","0.0241318692346934","42.0373746581586","56.7246111619396","1.34938519884306"
"429","LG001","52.95","52.825","0.997639282","2.1025","2.0375","0.969084423","33.075","34.625","1.04686319","1.5425","1.645","1.066450567","27.975","27.675","0.989276139","0.8925","0.8075","0.904761905","2.96551724137931","57.0388349514563",19.2340257394446,"4.22535211267606","34.9378881987578",8.26863354037267,"9.93103448275862","19.6601941747573",1.97967233009709,"1.44757433489828","11.0636645962733",7.64289911029041,"147.448275862069","139.320388349515",0.944876347552838,"207.589984350548","301.785714285714",1.45375854827419,"17.8620689655172","12.9611650485437",0.725625070285267,"9.93740219092332","184.782608695652",18.5946593632317,"1.82559296551724","26.747572815534",14.6514438435929,"2.19092331768388","35.7919254658385",16.3364574090506,"3.03448275862069","0.118672378640777",0.0391079429611651,"0.112566640584246","0.349378881987578",3.10375152153625,"0.758620689655172","2.0873786407767",2.75154457193292,"1.17370892018779","3.61024844720497",3.07593167701864,"3.37931034482759","11.2135922330097",3.31830790568654,"18.6619718309859","105.240683229814",5.63931208250324,"0.292079207920792","9.70425138632163","0.0300980669495521","30.480198019802","55.7532347504621","1.8291624849104"
"430","LIAO138","46.375","35.875","0.773584906","2.0025","2.0975","1.047440699","22.425","22.875","1.02006689","1.2425","1.34","1.078470825","19.475","19.85","1.019255456","0.8525","0.885","1.038123167","3.21489001692047","2.90354330708661",0.903154786572731,"55.9270516717325","0.96",0.0171652173913044,"7.02199661590525","4.03543307086614",0.57468456503178,"10.6382978723404","0.12",0.01128,"1223.77326565144","390.354330708661",0.31897602412557,"2675.8865248227","347.12",0.129721494831699,"16.8358714043993","0.885826771653544",0.0526154394017332,"184.346504559271","1.44",0.00781137675185488,"1.14236776649746","1.77165354330709",1.55086093573792,"54.8632218844985","0.92",0.0167689750692521,"1.43824027072758","0.423228346456693",0.29426817971283,"3.79939209726444","0.2",0.05264,"0.50761421319797","1.37795275590551",2.71456692913385,"2.78622087132725","2.44",0.875738181818183,"1.86125211505922","3.1003937007874",1.66575697924123,"40.0202634245187","42.56",1.06346126582279,"0.402390438247012","4.68441814595661","0.0858997693436779","38.4900398406375","64.2258382642998","1.66863527630051"
"431","LIAO159","45.5","29.66666667","0.652014652","1.6","1.27","0.79375","23.66666667","10.66666667","0.450704225","0.973333333","0.526666667","0.54109589","21.83333333","20","0.916030534","0.64","0.743333333","1.161458333","29.6193497224425","53.7856440511308",1.81589550598329,"32.6374745417515","6.73892554194156",0.20647815545044,"1.98255352894528","6.34218289085546",3.1989970501475,"8.65580448065173","9.66069745523092",1.11609469423962,"327.200634417129","1881.41592920354",5.7500375344781,"1912.27087576375","979.547596606975",0.512243118389673,"1.54639175257732","7.42379547689282",4.80072107505736,"59.5723014256619","4.80678605089538",0.0806882718287054,"0.793021411578113","3.24483775811209",4.09174041297934,"51.4765784114053","50.4712535344015",0.980470246701924,"2.26011102299762","0.0988439528023599",0.0437341138539565,"0.183299389002037","0.0942507068803016",0.514189967535867,"0.91197462331483","8.16125860373648",8.94899747766234,"4.42973523421589","0.518378887841659",0.117022544335749,"13.9571768437748","74.188790560472",5.31545823277017,"97.0977596741344","54.7596606974552",0.563964203512334,"0.307557117750439","14.8888888888889","0.0206568213414474","45.3910369068541","38.0222222222222","0.837659256391228"
"432","LIAO5114","36","39.5","1.097222222","1.2","1.383333333","1.152777778","18.66666667","22.66666667","1.214285714","0.643333333","0.733333333","1.139896373","17.33333333","16.83333333","0.971153846","0.546666667","0.693333333","1.268292683","38.3101851851852","19.6808510638298",0.513723725654047,"25.050916496945","1.73243503368624",0.0691565529707272,"6.65509259259259","2.95508274231678",0.444033302497687,"5.90631364562118","4.23484119345525",0.717002422753975,"1159.375","1400.65011820331",1.20810791866593,"1972.81059063136","550.721847930703",0.279155966896171,"6.65509259259259","0.709219858156028",0.106567992599445,"32.1283095723014","2.02117420596728",0.0629094475518184,"0.231481481481482","1.77304964539007",7.65957446808508,"28.1568228105906","0.914340712223292",0.0324731493455072,"1.73611111111111","0.0470992907801418",0.0271291914893617,"0.162932790224033","19.0567853705486",116.961020211742,"4.16666666666667","1.53664302600473",0.368794326241135,"1.32382892057026","2.45428296438884",1.85392759309988,"13.8888888888889","27.2458628841608",1.96170212765958,"37.6782077393075","37.7285851780558",1.00133704445543,"0.797872340425532","4.72705696202532","0.168788391346924","48.8696808510638","43.7302215189873","0.89483337638853"
"433","LIAO5262","50.75","34.975","0.689162562","1.5575","1.025","0.658105939","24.05","19.375","0.805613306","0.8075","0.405","0.501547988","26.2","15.275","0.583015267","0.7625","0.6275","0.82295082","0.985595147839272","7.53262158956109",7.64271375125468,"6.74300254452926","6.72990063233966",0.998056961701693,"0.341167551175133","4.68564650059312",13.7341505206274,"6.95504664970314","3.2520325203252",0.467578822129684,"27.2934040940106","1223.54685646501",44.8293973243708,"370.059372349449","254.742547425474",0.688382909499504,"1.93328278999242","3.73665480427046",1.93280301444421,"29.6861747243427","74.1644083107498",2.49828106852497,"0.720242608036391","6.2870699881376",8.72910033089842,"95.0381679389313","282.204155374887",2.96937705655504,"0.356969958301744","0.0306895610913405",0.0859723917310679,"0.619168787107718","0.22583559168925",0.364739948769351,"0.341167551175133","1.30486358244365",3.82470014498483,"1.06022052586938","0.813008130081301",0.766829268292684,"2.91887793783169","11.2692763938316",3.86082482167893,"34.6055979643766","509.575429087624",14.7252311493703,"0.306841046277666","12.8877737226277","0.0238086928651556","54.8088531187123","36.6332116788321","0.66838128503596"
"434","LIAO5263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.281293952180028","23.5169491525424",83.6027542372883,"34.972972972973","0.354889589905363",0.0101475385057948,"2.67229254571027","5.77330508474576",2.16043153434433,"15.3513513513514","10.8832807570978",0.708946105656016,"119.831223628692","521.504237288136",4.35198958582001,"843.621621621622","310.252365930599",0.367762463619919,"4.78199718706048","3.86652542372881",0.808558698903289,"195.513513513514","3.19400630914826",0.0163364989547256,"0.598164521800281","7.30932203389831",12.2195846920169,"68.8648648648649","9.85804416403786",0.143150562821586,"2.88326300984529","0.0140104872881356",0.004859247054568,"0.0324324324324324","1.10410094637224",34.0431125131441,"0.668073136427567","2.01271186440678",3.01271186440678,"3.35135135135135","3.90378548895899",1.1648392184797,"1.37130801687764","11.228813559322",8.18839634941326,"47.7837837837838","59.5425867507886",1.24608354625519,"0.316901408450704","11.2332695984704","0.0282109679352711","60.8274647887324","45.1242829827916","0.741840600122305"
"435","LK11","40.725","42.8","1.050951504","1.7725","1.5525","0.875881523","24.075","20.925","0.869158879","1.06","0.97","0.91509434","16.6","21.775","1.311746988","0.6975","0.585","0.838709677","6.92921236291127","NA",NA,"9.17355371900826","16.410670978173",1.78891098050354,"5.23429710867398","NA",NA,"5.82644628099174","11.2368633791431",1.92859640975364,"370.48853439681","NA",NA,"453.925619834711","NA",NA,"9.52143569292124","NA",NA,"65.2892561983471","40.7033144704931",0.623430512775907,"0.747756729810568","NA",NA,"60.6198347107438","NA",NA,"0.249252243270189","NA",NA,"2.90082644628099","NA",NA,"1.0468594217348","NA",NA,"2.47933884297521","1.65723524656427",0.668418216114255,"3.24027916251246","NA",NA,"49.0495867768595","125.303152789006",2.55462198609431,"0.402193784277879","NA","NA","44.6297989031079","NA","NA"
